Symbol,Timeframe,Exit_Mode,Expected_Hold_Hours,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
UKOILm,H4,ZF_DYNAMIC_SL_TP,39.95,81.121,79.676,79.711,79.6935,NEUTRAL,NEUTRAL,NEUTRAL,0.3844,0.519,-0.3158857142857135,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,81.121,173.4,1734.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.499999999999659,3.06,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.7758599399688019,-13.623670305830146,True,0.627731440090524,NEUTRAL,0.09404261495072509,0.7753137343278966,1.1,VOID,0.6818173250180768,-0.14758229423737268,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.9458,94.58,166,,0,LONDON_NY_OVERLAP,18.3,NEUTRAL,Belum ada arah BUY/SELL matang.,34.486857200452626
USOILm,H4,ZF_DYNAMIC_SL_TP,52.04,77.875,76.567,76.587,76.577,NEUTRAL,NEUTRAL,NEUTRAL,0.0741,0.3653,-0.3358571428571407,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,77.875,176.6,1766.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.000000000001023,1.75,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.5179546311711575,-6.507701624779313,True,0.7361554676367552,NEUTRAL,0.136371925108025,0.79096762637842,1.0999999999998609,STRESSED,0.3815827060631325,-0.054812158741664785,1.3922196728799463e-13,False,False,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",TRADEABLE,0.9255,92.55,188,,0,LONDON_NY_OVERLAP,25.51,NEUTRAL,Belum ada arah BUY/SELL matang.,33.70487733818378
USDJPYm,H4,ZF_DYNAMIC_SL_TP,81.62,160.365,160.365,160.375,160.37,NEUTRAL,NEUTRAL,NEUTRAL,0.028,0.2074,0.007800000000004128,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,160.365,24.5,245.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999990905,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999996817,LAMINAR,False,0.7499999999996817,0.03663237738740323,0.07137661067915278,True,0.6268841354028366,NEUTRAL,0.033588906516992326,0.6291476910348546,0.7500000000006765,LAMINAR,0.0030434708704109026,-0.002263555632017966,-9.947598300641403e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.9051,90.51,158,,0,LONDON_NY_OVERLAP,32.02,NEUTRAL,Belum ada arah BUY/SELL matang.,35.67502067701419
GBPJPYm,H4,ZF_DYNAMIC_SL_TP,97.13,215.027,215.027,215.049,215.038,NEUTRAL,NEUTRAL,NEUTRAL,0.1845,0.3847,0.023114285714287326,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,215.027,41.7,417.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.200000000001978,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,5.645517581056341e-05,-0.3819535586630248,False,0.776781707829086,NEUTRAL,0.015603766757276866,0.7637294225436608,1.1,STRESSED,-0.015547311581466303,0.013052285285425125,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8932,89.32,206,,0,LONDON_NY_OVERLAP,25.4,NEUTRAL,Belum ada arah BUY/SELL matang.,35.09710853914543
EURNZDm,H4,ZF_DYNAMIC_SL_TP,85.31,1.99058,1.99058,1.9908000000000001,1.99069,NEUTRAL,NEUTRAL,NEUTRAL,0.1148,0.3256,0.00014199999999997567,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.99058,48.6,486.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.2000000000010895,1.93,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.03887833979635639,1.163034984811103,True,0.7780679088099081,NEUTRAL,0.0282782497338466,0.7944856509637022,1.1,STRESSED,0.010600090062509789,-0.0164177421537941,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8782,87.82,238,,0,LONDON_NY_OVERLAP,23.85,NEUTRAL,Belum ada arah BUY/SELL matang.,32.895839544049544
EURAUDm,H4,ZF_DYNAMIC_SL_TP,142.4,1.64112,1.64112,1.6412900000000001,1.641205,NEUTRAL,NEUTRAL,NEUTRAL,0.6344,0.5895,0.0005805714285713556,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.64112,36.8,368.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7000000000022553,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000007894,STRESSED,False,0.9950000000007894,0.06325305967976941,-0.8028099072182014,True,0.6893379401870338,NEUTRAL,0.10302745070659101,0.6372520706506859,0.9950000000000122,STRESSED,-0.03977439102682161,0.05208586953634786,7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8395,83.95,162,,0,LONDON_NY_OVERLAP,36.1,NEUTRAL,Belum ada arah BUY/SELL matang.,46.88408970093517
CADJPYm,H4,ZF_DYNAMIC_SL_TP,144.14,114.432,114.432,114.449,114.4405,NEUTRAL,NEUTRAL,NEUTRAL,0.1905,0.3471,-0.03005714285714459,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,114.432,22.2,222.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.6999999999995907,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8949999999998568,STRESSED,False,0.9949999999998568,0.024941556599696903,-0.5199656564961971,True,0.7245595213818996,NEUTRAL,0.009974849855496976,0.7489496586171416,0.9950000000003542,STRESSED,0.014966706744199927,-0.02439013723524197,-4.973799150320701e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8125,81.25,176,,0,LONDON_NY_OVERLAP,27.78,NEUTRAL,Belum ada arah BUY/SELL matang.,34.9497976069095
GBPCADm,H4,ZF_DYNAMIC_SL_TP,148.67,1.87893,1.87893,1.8791099999999998,1.87902,NEUTRAL,NEUTRAL,NEUTRAL,0.0913,0.3071,0.0006419999999998741,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87893,31.9,319.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.7999999999984695,1.57,0.0,0.0,0.0,0.0,False,,0.0,0.9299999999994644,STRESSED,False,1.0299999999994645,0.020273124296832114,0.17540681322893645,False,0.7652758897763067,NEUTRAL,0.020669776202760316,0.7646316656401775,1.0300000000002416,STRESSED,-0.00039665190592820185,0.00064422413612919,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.8053,80.53,190,,0,LONDON_NY_OVERLAP,25.29,NEUTRAL,Belum ada arah BUY/SELL matang.,32.08147944888154
GBPNZDm,H4,ZF_DYNAMIC_SL_TP,110.51,2.30234,2.30234,2.30258,2.30246,NEUTRAL,NEUTRAL,NEUTRAL,0.0551,0.2818,-0.00016342857142866512,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.30234,56.0,560.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.399999999997959,2.1,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.03257458670119742,0.5038663603777644,True,0.7805725622551909,NEUTRAL,0.01386194508547147,0.8062856043175961,1.1,STRESSED,0.01871264161572595,-0.02571304206240521,0.0,False,False,LAMINAR,SLIPPAGE_LOCK,False,TUNGGU SLIPPAGE,Estimasi slippage melebihi batas.,STRESSED,Jangan entry. Risiko slippage terlalu besar.,TRADEABLE,0.7921,79.21,202,,0,LONDON_NY_OVERLAP,19.42,NEUTRAL,Belum ada arah BUY/SELL matang.,28.139062811275956
GBPCHFm,H4,ZF_DYNAMIC_SL_TP,169.13,1.06673,1.06673,1.06688,1.066805,NEUTRAL,NEUTRAL,NEUTRAL,0.9153,0.7483,0.00023599999999993342,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.06673,17.7,177.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.0765388540939352,-0.8412946710987885,False,0.6627151595292442,NEUTRAL,0.09110657468366186,0.6403008760416161,0.9250000000003306,STRESSED,-0.014567720589726663,0.022414283487628084,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.7913,79.13,206,,0,LONDON_NY_OVERLAP,41.73,NEUTRAL,Belum ada arah BUY/SELL matang.,53.57067579764622
